# Constructed from biom file
#OTU ID	sample-100	sample-101	sample-102	sample-89	sample-90	sample-91	sample-92	sample-93	sample-94	sample-95	sample-96	sample-97	sample-98	sample-99
2032a8209dbd74838f6326332f7b01f9	0.0	0.0	0.0	23555.0	31186.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26b69a9eb294fdf0492dd13e1e716702	1139.0	4022.0	2742.0	2105.0	3306.0	6760.0	4918.0	2616.0	0.0	1182.0	805.0	7976.0	4289.0	1398.0
d380c10a8d1f720f129cc48ac08a579e	971.0	2988.0	2106.0	1680.0	2462.0	4765.0	3180.0	2508.0	0.0	1576.0	912.0	7960.0	3475.0	1309.0
23af6ba14f4130915dbf8fc84270d370	1497.0	3002.0	3050.0	1179.0	1577.0	5798.0	3843.0	3376.0	0.0	1022.0	518.0	5533.0	3069.0	1635.0
c716b20a48fae53bb9beae1d8d35785f	831.0	2083.0	2039.0	919.0	1341.0	4236.0	3020.0	2694.0	0.0	742.0	402.0	6212.0	2911.0	908.0
bac848c5ed9a46eab1eed0fa9037742c	739.0	2415.0	1704.0	1309.0	1864.0	3850.0	2689.0	1647.0	54.0	746.0	350.0	5215.0	2298.0	792.0
2e20dc198556df63b21516044ddb32ed	10853.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11355.0
e8f6619c194f7ce36da3c479b40a1e9d	0.0	0.0	0.0	8445.0	11087.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9abeadc89556454e17384205e12cb52e	9931.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9403.0
7217f903b1b2838abf813d308a64f796	441.0	1450.0	1524.0	807.0	1215.0	2284.0	1530.0	1361.0	0.0	710.0	0.0	3502.0	2172.0	581.0
30b2be366c9729cda5f8b5f559388fee	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17066.0	156.0	0.0	0.0	0.0	0.0	0.0
18ec32dd72ee7f3cd987e0b7d823437f	531.0	1930.0	1360.0	680.0	1220.0	2260.0	1713.0	738.0	0.0	94.0	73.0	2946.0	1577.0	566.0
1fef782b4a3ec7488de5c6e164eeb6a6	693.0	1794.0	1483.0	782.0	986.0	1623.0	1144.0	938.0	0.0	0.0	0.0	3791.0	1656.0	595.0
96befc44a7376cbd2c369140f46afa2d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15115.0	199.0	0.0	0.0	0.0	0.0	0.0
483701ba6236fcc200ffb063452d6bd0	5338.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5893.0
99c168cae01f72c34caf1931c3baf460	0.0	0.0	0.0	0.0	0.0	5594.0	5321.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0
6a8fa1dcba42234e87b8943e1550ff81	5255.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5431.0
7eec18d99800f238fd5f52604e468d8c	412.0	1247.0	928.0	668.0	1054.0	1256.0	895.0	493.0	0.0	0.0	0.0	2123.0	1005.0	345.0
991d7333df5418eeb764605f2252d4d3	378.0	1396.0	880.0	452.0	614.0	1131.0	799.0	421.0	0.0	62.0	0.0	1993.0	935.0	372.0
c21cb5fd5db26279c280d9db6aee7d62	299.0	936.0	1002.0	359.0	447.0	679.0	592.0	533.0	0.0	0.0	0.0	1926.0	946.0	258.0
a4d9e2ce09ac92de0cc81011bd5d2b81	429.0	692.0	429.0	539.0	828.0	1376.0	1071.0	408.0	0.0	109.0	77.0	862.0	378.0	621.0
7c73dd916bd1368bc1123da3bfa8f74b	0.0	0.0	0.0	0.0	0.0	3620.0	3172.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0
1c4a22ec601785d0a22ffb5b5b701d72	313.0	793.0	612.0	418.0	570.0	713.0	481.0	288.0	0.0	0.0	0.0	1442.0	626.0	218.0
674fa5d5b7ffde878971239841ddd9e4	283.0	184.0	129.0	218.0	352.0	1195.0	934.0	351.0	0.0	611.0	366.0	573.0	276.0	195.0
57b6ffda7f93460f18391caefe94c670	0.0	0.0	0.0	2524.0	2924.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
667443bdb35c59d6d08bd5bdd7cbfde3	2432.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2664.0
0d9b9a1482a7a12a16bdc6d11334dfa0	319.0	475.0	286.0	330.0	463.0	778.0	594.0	241.0	0.0	71.0	28.0	516.0	264.0	399.0
de43f784063f5eac834a7d17dd367f38	39.0	0.0	0.0	1954.0	2499.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.0
d4ad1c8d068f2cf8d3e9bdc48e93f524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2355.0	2143.0	0.0	0.0	0.0
cfedd458cb79d24c37ff307c0d32f93e	236.0	0.0	0.0	0.0	0.0	365.0	327.0	418.0	0.0	188.0	0.0	1918.0	761.0	236.0
f6f7cd85fe5fa0ccd24479cb973ae7eb	193.0	136.0	136.0	146.0	251.0	798.0	635.0	292.0	0.0	524.0	158.0	484.0	201.0	160.0
eaca048dcc35660df6e6ed8a6cfa08b6	0.0	0.0	0.0	4.0	0.0	1919.0	2105.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0
29206b5d025df1160e2c0da8373b508d	353.0	1122.0	939.0	0.0	0.0	471.0	0.0	0.0	0.0	0.0	0.0	667.0	0.0	489.0
cb5c198b670122c2951377954511fd34	64.0	302.0	261.0	0.0	0.0	376.0	313.0	221.0	0.0	0.0	0.0	1538.0	822.0	92.0
e14061e11e6b466f68b4d0c1f3837d9d	0.0	0.0	0.0	2029.0	1957.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d580038113a719605f3aa66e67c5972b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1719.0	1873.0	0.0	0.0	0.0
c619e1903deceba37e77725356df9bdd	1632.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1844.0
dd0f758bb18597ee4d4e5874e84be79b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2176.0	1045.0	0.0	0.0	0.0
88c6c49103a3f8af52fa4398433fc6e8	0.0	254.0	288.0	331.0	254.0	381.0	246.0	0.0	0.0	0.0	0.0	744.0	329.0	178.0
fdbd5e9812e71af503277c9b27ff0014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1774.0	1178.0	0.0	0.0	0.0
20d31d324034c75f006e139488708d05	0.0	0.0	0.0	982.0	1745.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39e72ff6a541ab565b6cc3ed04a0a4a0	0.0	0.0	0.0	1078.0	1631.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9e94696c4d672b5013990a5360d495b8	0.0	0.0	0.0	1067.0	1630.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fa8c9e2920ea6834df4d6d909e7c8b77	188.0	209.0	0.0	297.0	424.0	668.0	533.0	0.0	0.0	153.0	0.0	0.0	0.0	204.0
1f741434a70c6b80078c5ffe583cc216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2184.0	485.0	0.0	0.0	0.0
4488483d2abfb8126fb2b2014b35bb8f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1708.0	728.0	0.0	0.0	0.0
ff0d60261823afc432f5937751fe62e8	0.0	0.0	0.0	978.0	1291.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5fc0b8fa9132668b06bef9e0a78323b3	0.0	186.0	119.0	0.0	0.0	181.0	179.0	140.0	0.0	0.0	0.0	1014.0	422.0	0.0
c617940bb2f45af4784c9d5d2368c14f	0.0	0.0	0.0	778.0	892.0	0.0	0.0	0.0	0.0	231.0	226.0	0.0	0.0	0.0
d226338b97eb31400adcc82b56df289f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1478.0	644.0	0.0	0.0	0.0
b8e68c2013a4f7dd75b7eb73bc7267e9	0.0	0.0	0.0	877.0	1215.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b7ace49f6a36f0092e2b3419f8bb6480	0.0	0.0	0.0	475.0	1412.0	0.0	0.0	9.0	0.0	89.0	82.0	0.0	0.0	0.0
2a07311be9d2fa3bc0674c4072882422	0.0	0.0	0.0	0.0	0.0	252.0	0.0	283.0	0.0	0.0	0.0	1037.0	481.0	0.0
0b371437663491d89e904c46a017ffb5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1719.0	254.0	0.0	0.0	0.0
8aa7e85765abb1dd7617ecca2f95e1e8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	739.0	1041.0	0.0	0.0	0.0
bb03511744c24237e86e997b467191bd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1247.0	494.0	0.0	0.0	0.0
360b37469b020e2e6cc06bfc5e1a2736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	729.0	980.0	0.0	0.0	0.0
37fb47e8ebcc6f7c08f09dc57f06bea4	102.0	113.0	87.0	179.0	218.0	376.0	283.0	102.0	0.0	101.0	0.0	0.0	0.0	115.0
02c80f5a224f59bc8770a8b6dc9d7bbb	839.0	0.0	0.0	0.0	0.0	32.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	751.0
634a69934f20eb63cdab4799b8483956	68.0	345.0	386.0	0.0	0.0	171.0	96.0	113.0	0.0	0.0	0.0	253.0	113.0	103.0
b1b5727e9e5602b3472c0bc4a2925e01	0.0	167.0	0.0	68.0	112.0	254.0	213.0	170.0	0.0	124.0	0.0	352.0	132.0	0.0
3b26c799ae10b75a011ed278e3e2fd89	4.0	0.0	0.0	658.0	869.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0
5e17febcf640d3a7a75dcef0a7f55dce	0.0	380.0	260.0	0.0	0.0	0.0	383.0	0.0	0.0	0.0	0.0	525.0	0.0	0.0
c830dee7592090c5f300b792e3279771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	546.0	992.0	0.0	0.0	0.0
a949e3cd74d082abf7ddc507bc831110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1090.0	426.0	0.0	0.0	0.0
43f348ecee702f3acca4b1953b7692ad	0.0	0.0	0.0	545.0	961.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9a5de9d790b2913e4c0837010e8bb655	726.0	0.0	0.0	0.0	0.0	42.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	679.0
429707ae9d2f1465ffa42430e86c568a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	893.0	581.0	0.0	0.0	0.0
211fe72fb97d9073a78d032053e8872a	0.0	0.0	0.0	477.0	583.0	0.0	0.0	0.0	0.0	268.0	88.0	0.0	0.0	0.0
1e2154ee64bbfe9b2240c5e237e64d05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	949.0	449.0	0.0	0.0	0.0
f6b2a403e35380438f9948ff1ad523b9	0.0	228.0	176.0	0.0	0.0	211.0	0.0	0.0	0.0	0.0	0.0	439.0	193.0	0.0
d0abea543743c25357cb0038c93eaef2	0.0	0.0	0.0	470.0	762.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
522cc65588307153d0f5972ea19ac8a5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1089.0	134.0	0.0	0.0	0.0
27ae9ce6197c97b7f65c7127b750ed3d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	802.0	410.0	0.0	0.0	0.0
86d1cf65637aab731c97c6324e5331ec	0.0	0.0	0.0	296.0	767.0	0.0	0.0	0.0	0.0	66.0	81.0	0.0	0.0	0.0
9f2b67a4d733951ab0cbf4aaa34fa84f	514.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	684.0
b763ee846752fe4271072e2aed6d10b3	70.0	0.0	0.0	112.0	189.0	286.0	228.0	136.0	0.0	0.0	0.0	0.0	0.0	129.0
c56945cc08c1b305b8225dc4e36417fb	0.0	691.0	449.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7d0ca7b0e0fd3692a31cbae9dcf32c32	0.0	411.0	298.0	0.0	103.0	173.0	152.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0fb14b86aea692ceabfc5d12f1d65e8b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	841.0	279.0	0.0	0.0	0.0
637936dc4e070ec9b44c1b5def89b71f	26.0	0.0	0.0	0.0	33.0	103.0	832.0	0.0	0.0	0.0	17.0	106.0	0.0	0.0
630893b93f911d1e6e160906cd586060	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	912.0	176.0	0.0	0.0	0.0
e86caf824e44c319c61ac71287138636	72.0	68.0	0.0	84.0	160.0	187.0	178.0	106.0	0.0	0.0	0.0	119.0	0.0	108.0
3e785caefda359f0a20c36e4d4aeca56	0.0	0.0	0.0	0.0	0.0	499.0	561.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
241ada241a681a45268967ff363c66e1	0.0	138.0	167.0	119.0	0.0	0.0	138.0	0.0	0.0	0.0	0.0	316.0	177.0	0.0
287852a826eb5dd3cc9c30d29abdb8c3	0.0	269.0	140.0	0.0	0.0	234.0	176.0	0.0	0.0	0.0	0.0	178.0	0.0	0.0
d9a34b49aeeb6d1ee3710fa81ad2a241	0.0	0.0	0.0	477.0	512.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bfb8d586a51b55bec589a5c21a2c4098	0.0	0.0	0.0	338.0	526.0	0.0	0.0	91.0	0.0	0.0	0.0	0.0	0.0	0.0
a192e354850fd1a5bea6996bd4ae405c	0.0	0.0	0.0	378.0	545.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6a27350de17acdaf8dbb2dc4951511be	0.0	0.0	0.0	135.0	203.0	126.0	98.0	133.0	0.0	132.0	59.0	0.0	0.0	0.0
df535353d0bbab14029515537d9b4f2b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	629.0	256.0	0.0	0.0	0.0
a0af5dfacae5d0df431c10f05a14aad2	14.0	0.0	0.0	0.0	0.0	0.0	695.0	0.0	0.0	0.0	0.0	166.0	0.0	0.0
1a6d68501024278ee28d57bd59c890ed	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	724.0	151.0	0.0	0.0	0.0
95b36cc2dfdb0ff4d134858b50cf3716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	582.0	290.0	0.0	0.0	0.0
d398376ceb4b1039c150cb51978316d7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	603.0	268.0	0.0	0.0	0.0
c982482020181c7c9b2362ce6c016960	0.0	488.0	336.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9e32496b04e61f65851c7daee99f017e	8.0	49.0	0.0	23.0	20.0	126.0	127.0	59.0	0.0	0.0	13.0	235.0	111.0	9.0
9ea5b30e060ba650376d75e3f46495d1	0.0	0.0	0.0	0.0	70.0	160.0	99.0	83.0	0.0	0.0	0.0	230.0	85.0	0.0
ea9cd1fe720e48108854eff6723660c9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	347.0	351.0	0.0	0.0	0.0
f038025f380c069f9043381463b31524	0.0	0.0	0.0	178.0	500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80047e494c9916ba1577ce2cf466b376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	233.0	443.0	0.0	0.0	0.0
23064493129a74abf899bf46e7ec7b08	305.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	360.0
d89503865953bdaf59a77b6e81b5d644	0.0	0.0	0.0	0.0	0.0	63.0	43.0	0.0	0.0	0.0	0.0	382.0	175.0	0.0
079fa63125eca5a9e9f46c9aad062632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	402.0	255.0	0.0	0.0	0.0
518e409847c753dc44991e7a21fed7e1	0.0	0.0	0.0	120.0	375.0	0.0	0.0	0.0	0.0	54.0	49.0	0.0	0.0	0.0
7d5554aec5f263f65cba7c786f25ef29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	595.0	0.0	0.0	0.0	0.0
abd078a0274aa2099a843b510da883c3	358.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	230.0
bc11160a6c80da4c2ac078a0e6c8a1af	0.0	0.0	0.0	208.0	367.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ed7bfcb13150b19ffcffde5d08d7936a	0.0	0.0	0.0	0.0	0.0	284.0	289.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a8ff2c36783bea3d47cb18ada713a2d8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	389.0	171.0	0.0	0.0	0.0
b2e63cb4ae90362280dad539cefc9b1f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	220.0	303.0	0.0	0.0	0.0
704da3d2ab764280df43e79b2e1cb9e5	0.0	0.0	0.0	212.0	310.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52941efd452df65f0b049ccada30b8e5	272.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	242.0
a5a784a6e2e5682d9b7cc0cbc8eaebf5	0.0	0.0	0.0	188.0	257.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0
38ec9a9794d40c99171ac60470ae147c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	504.0	0.0	0.0	0.0	0.0
420695a251a2abb01ec210f6f43b6014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	364.0	139.0	0.0	0.0	0.0
6afa7a92bebe67af540aba5538537549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	374.0	120.0	0.0	0.0	0.0
b3ce41173e8ed9008221f7e493d2341d	0.0	0.0	0.0	0.0	489.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6bbcaa7b0d12092ce29ef229a77d0523	138.0	0.0	0.0	55.0	118.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	175.0
c810026bf0f32435e028ce14e70199f3	0.0	120.0	88.0	118.0	160.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1e70de3f315a952544bfd991bcbb90eb	0.0	0.0	0.0	166.0	319.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a23bfb064d9202eb78d58620b2b139a9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	284.0	201.0	0.0	0.0	0.0
132e4bd3a1ea6b01c0e678203bcd0aba	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	323.0	155.0	0.0	0.0	0.0
8a271a51afaa72ff7a22a3eb09e364c5	0.0	82.0	0.0	0.0	0.0	0.0	112.0	0.0	0.0	0.0	0.0	170.0	110.0	0.0
8d0b88f3550ca9151472c75144595844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	413.0	56.0	0.0	0.0	0.0
09cc34efebd5eaf7f8ca9698368bcf8a	0.0	0.0	0.0	0.0	0.0	249.0	205.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
90dcd2a1fc1b2921203f93708fbd5c1a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	211.0	237.0	0.0	0.0	0.0
1cc91fa4c873b6c4397e426235fae03d	0.0	0.0	0.0	0.0	446.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dfde12b9bcfa813863f454b902f15999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	326.0	120.0	0.0	0.0	0.0
10f86bfe9873b0a2714464bbba10fd4a	0.0	0.0	0.0	0.0	0.0	0.0	434.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9cba4e6ef264068d98fbd1a9976b1506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	304.0	117.0	0.0	0.0	0.0
7edb28426f635465023aa7dd04266e8c	0.0	0.0	0.0	184.0	229.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d8ae0dbf720132af04ee046cd9a010bd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	284.0	109.0	0.0	0.0	0.0
a31f11c97031e92c674114b6a8beb6e2	0.0	0.0	0.0	89.0	291.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aa667a41acd06b7f412f9a3e62df3688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	372.0	0.0	0.0	0.0	0.0
ef34490fe8d03b9db8d37441493d01de	0.0	0.0	0.0	0.0	0.0	215.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3c961c325f8f6adc46eced79b467f264	0.0	0.0	0.0	95.0	271.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ebef6d0817e6cdb36e8d740d01f91bde	0.0	0.0	0.0	0.0	0.0	0.0	365.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
44fd59f7e4a02a0a87ff58fa8ad7ae26	0.0	0.0	0.0	139.0	225.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cdd91a9dde42683cb8ce46e834080cf6	0.0	0.0	0.0	132.0	228.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
889006b4f387a2d5ccf8957c9cc4c1eb	0.0	195.0	160.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b7908b66bd2e308eb6a70fa3147746ab	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	293.0	62.0	0.0	0.0	0.0
6f3a7b2768b24e0f495860a417f5b0b2	0.0	43.0	0.0	0.0	0.0	108.0	64.0	0.0	0.0	0.0	0.0	96.0	41.0	0.0
a5a0008b4a98cfead1bc2ab537381d4c	0.0	0.0	0.0	138.0	211.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13fd4785b297956b63345fe67f14b76d	0.0	0.0	0.0	0.0	340.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47255f511c909a4741afae62a3334351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	337.0	0.0	0.0	0.0	0.0
abbc4bc0621ff5704052ca94941e6d07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	204.0	133.0	0.0	0.0	0.0
5e4e455f8ce09d08f8f123a648bbb35a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	253.0	83.0	0.0	0.0	0.0
6dbe6bde50eb358f050f30e11bf17445	0.0	0.0	0.0	117.0	216.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4e307ea8aee9ca9e88c82c353598d33f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	330.0	0.0	0.0	0.0	0.0
edcbbe539597b9cf4bbc139c729993b4	0.0	52.0	0.0	0.0	40.0	148.0	0.0	59.0	0.0	0.0	30.0	0.0	0.0	0.0
82a58ea93039879c41a5f199b3484611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	240.0	80.0	0.0	0.0	0.0
0ad0581bcd1659a1e0d2f39e4d66d75c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	234.0	83.0	0.0	0.0	0.0
3752f697aaafc2ef36d47273556b43f3	0.0	0.0	0.0	79.0	232.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cf51f7d5ee7196c4c321a65e5c28183d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	197.0	112.0	0.0	0.0	0.0
80cc0c35c25faff4b7d493c67f486520	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	145.0	162.0	0.0	0.0	0.0
d59835c06dbe44e094c6201695d35ac7	0.0	54.0	0.0	0.0	0.0	72.0	61.0	0.0	0.0	0.0	0.0	72.0	47.0	0.0
eb8df13bd8dabc038378c711df55053b	0.0	0.0	0.0	152.0	122.0	0.0	0.0	0.0	0.0	17.0	11.0	0.0	0.0	0.0
7430d36ecce2cccb3906fb3c56b3c9f3	0.0	0.0	0.0	141.0	158.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
